,Item_Number_Labels,Store_Labels
130723,constant,med
130724,constant,med
130725,constant,med
130726,constant,med
130727,constant,med
130728,constant,med
130729,constant,med
130730,constant,med
130731,constant,med
130732,constant,med
130733,constant,med
130734,constant,med
130735,constant,med
130736,constant,med
130737,constant,med
130738,constant,med
130739,constant,med
130740,constant,med
130741,constant,med
130742,constant,med
130743,constant,med
130744,constant,med
130745,constant,med
130746,constant,med
130747,constant,med
130748,constant,med
130749,constant,med
130750,constant,med
130751,constant,med
130752,constant,med
130753,constant,med
130754,constant,med
130755,constant,med
130756,constant,med
130757,constant,med
130758,constant,med
130759,constant,med
130760,constant,med
130761,constant,med
130762,constant,med
130763,constant,med
130764,constant,med
130765,constant,med
130766,constant,med
130767,constant,med
130768,constant,med
130769,constant,med
130770,constant,med
130771,constant,med
130772,constant,med
130773,constant,med
130774,constant,med
130775,constant,med
130776,constant,med
130777,constant,med
130778,constant,med
130779,constant,med
130780,constant,med
130781,constant,med
130782,constant,med
130783,constant,med
130784,constant,med
130785,constant,med
130786,constant,med
130787,constant,med
130788,constant,med
130789,constant,med
130790,constant,med
130791,constant,med
130792,constant,med
130793,constant,med
130794,constant,med
130795,constant,med
130796,constant,med
130797,constant,med
130798,constant,med
130799,constant,med
130800,constant,med
130801,constant,med
130802,constant,med
130803,constant,med
130804,constant,med
130805,constant,med
130806,constant,med
130807,constant,med
130808,constant,med
130809,constant,med
130810,constant,med
130811,constant,med
130812,constant,med
130813,constant,med
130814,constant,med
130815,constant,med
130816,constant,med
130817,constant,med
130818,constant,med
130819,constant,med
130820,constant,med
130821,constant,med
130822,constant,med
130823,constant,med
130824,constant,med
130825,constant,med
130826,constant,med
130827,constant,med
130828,often,med
130829,constant,med
130830,constant,med
130831,constant,med
130832,constant,med
130833,constant,med
130834,constant,med
130835,constant,med
130836,constant,med
130837,constant,med
130838,constant,med
130839,constant,med
130840,constant,med
130841,constant,med
130842,constant,med
130843,constant,med
130844,constant,med
130845,constant,med
130846,constant,med
130847,constant,med
130848,constant,med
130849,constant,med
130850,constant,med
130851,constant,med
130852,constant,med
130853,constant,med
130854,constant,med
130855,constant,med
130856,constant,med
130857,constant,med
130858,constant,med
130859,constant,med
130860,constant,med
130861,constant,med
130862,constant,med
130863,constant,med
130864,constant,med
130865,constant,med
130866,constant,med
130867,constant,med
130868,constant,med
130869,constant,med
130870,constant,med
130871,constant,med
130872,constant,med
130873,constant,med
130874,constant,med
130875,constant,med
130876,constant,med
130877,constant,med
130878,constant,med
130879,constant,med
130880,constant,med
130881,constant,med
130882,constant,med
130883,constant,med
130884,constant,med
130885,constant,med
130886,constant,med
130887,constant,med
130888,constant,med
130889,constant,med
130890,constant,med
130891,constant,med
130892,constant,med
130893,constant,med
130894,constant,med
130895,often,med
130896,often,med
130897,often,med
130898,often,med
130899,often,med
130900,often,med
130901,often,med
130902,often,med
130903,occasional,med
130904,constant,med
130905,constant,med
130906,constant,med
130907,constant,med
130908,constant,med
130909,constant,med
130910,constant,med
130911,constant,med
130912,constant,med
130913,constant,med
130914,constant,med
130915,constant,med
130916,constant,med
130917,constant,med
130918,constant,med
130919,constant,med
130920,constant,med
130921,constant,med
130922,constant,med
130923,constant,med
130924,constant,med
130925,constant,med
130926,constant,med
130927,constant,med
130928,constant,med
130929,constant,med
130930,constant,med
130931,constant,med
130932,constant,med
130933,constant,med
130934,constant,med
130935,constant,med
130936,constant,med
130937,constant,med
130938,constant,med
130939,constant,med
130940,constant,med
130941,constant,med
130942,constant,med
130943,constant,med
130944,constant,med
130945,constant,med
130946,constant,med
130947,constant,med
130948,constant,med
130949,constant,med
130950,constant,med
130951,constant,med
130952,constant,med
130953,constant,med
130954,constant,med
130955,constant,med
130956,constant,med
130957,constant,med
130958,constant,med
130959,occasional,med
130960,occasional,med
130961,occasional,med
130962,occasional,med
130963,occasional,med
130964,occasional,med
130965,occasional,med
130966,occasional,med
130967,occasional,med
130968,occasional,med
130969,constant,med
130970,constant,med
130971,constant,med
130972,constant,med
130973,constant,med
130974,constant,med
130975,constant,med
130976,constant,med
130977,rare,med
130978,rare,med
130979,rare,med
130980,rare,med
130981,rare,med
130982,rare,med
130983,rare,med
130984,rare,med
130985,rare,med
130986,constant,med
130987,constant,med
130988,constant,med
130989,constant,med
130990,constant,med
130991,constant,med
130992,constant,med
130993,constant,med
130994,constant,med
130995,constant,med
130996,constant,med
130997,constant,med
130998,constant,med
130999,constant,med
131000,constant,med
131001,constant,med
131002,constant,med
131003,constant,med
131004,constant,med
131005,constant,med
131006,constant,med
131007,constant,med
131008,constant,med
131009,constant,med
131010,constant,med
131011,constant,med
131012,constant,med
131013,constant,med
131014,constant,med
131015,constant,med
131016,constant,med
131017,constant,med
131018,constant,med
131019,constant,med
131020,constant,med
131021,constant,med
131022,constant,med
131023,constant,med
131024,constant,med
131025,constant,med
131026,constant,med
131027,constant,med
131028,constant,med
131029,constant,med
131030,constant,med
131031,constant,med
131032,constant,med
131033,constant,med
131034,constant,med
131035,constant,med
131036,constant,med
131037,constant,med
131038,constant,med
131039,constant,med
131040,constant,med
131041,constant,med
131042,constant,med
131043,constant,med
131044,constant,med
131045,constant,med
131046,constant,med
131047,constant,med
131048,constant,med
131049,constant,med
131050,constant,med
131051,constant,med
131052,constant,med
131053,constant,med
131054,constant,med
131055,constant,med
131056,constant,med
131057,constant,med
131058,constant,med
131059,constant,med
131060,constant,med
131061,constant,med
131062,constant,med
131063,constant,med
131064,constant,med
131065,constant,med
131066,constant,med
131067,constant,med
131068,constant,med
131069,constant,med
131070,constant,med
131071,constant,med
131072,constant,med
131073,constant,med
131074,constant,med
131075,constant,med
131076,constant,med
131077,constant,med
131078,often,med
131079,often,med
131080,often,med
131081,often,med
131082,often,med
131083,often,med
131084,constant,med
131085,constant,med
131086,constant,med
131087,constant,med
131088,constant,med
131089,constant,med
131090,constant,med
131091,constant,med
131092,constant,med
131093,constant,med
131094,constant,med
131095,constant,med
131096,constant,med
131097,constant,med
131098,constant,med
131099,constant,med
131100,constant,med
131101,constant,med
131102,constant,med
131103,constant,med
131104,constant,med
131105,constant,med
131106,constant,med
131107,constant,med
131108,constant,med
131109,constant,med
131110,constant,med
131111,constant,med
131112,constant,med
131113,constant,med
131114,constant,med
131115,constant,med
131116,constant,med
131117,constant,med
131118,constant,med
131119,constant,med
131120,constant,med
131121,constant,med
131122,constant,med
131123,constant,med
131124,constant,med
131125,constant,med
131126,constant,med
131127,constant,med
131128,constant,med
131129,constant,med
131130,constant,med
131131,constant,med
131132,constant,med
131133,constant,med
131134,constant,med
131135,constant,med
131136,constant,med
131137,constant,med
131138,constant,med
131139,constant,med
131140,constant,med
131141,constant,med
131142,constant,med
131143,constant,med
131144,constant,med
131145,constant,med
131146,constant,med
131147,constant,med
131148,constant,med
131149,constant,med
131150,constant,med
131151,constant,med
131152,constant,med
131153,constant,med
131154,constant,med
131155,constant,med
131156,constant,med
131157,constant,med
131158,constant,med
131159,constant,med
131160,constant,med
131161,constant,med
131162,constant,med
131163,constant,med
131164,constant,med
131165,constant,med
131166,constant,med
131167,constant,med
131168,constant,med
131169,constant,med
131170,constant,med
131171,constant,med
131172,constant,med
131173,constant,med
131174,constant,med
131175,constant,med
131176,constant,med
131177,constant,med
131178,constant,med
131179,constant,med
131180,constant,med
131181,constant,med
131182,constant,med
131183,occasional,med
131184,occasional,med
131185,occasional,med
131186,occasional,med
131187,occasional,med
131188,occasional,med
131189,occasional,med
131190,occasional,med
131191,occasional,med
131192,occasional,med
131193,occasional,med
131194,occasional,med
131195,occasional,med
131196,occasional,med
131197,occasional,med
131198,occasional,med
131199,occasional,med
131200,occasional,med
131201,occasional,med
131202,occasional,med
131203,occasional,med
131204,occasional,med
131205,occasional,med
131206,occasional,med
131207,constant,med
131208,constant,med
131209,constant,med
131210,constant,med
131211,constant,med
131212,constant,med
131213,constant,med
131214,constant,med
131215,constant,med
131216,constant,med
131217,constant,med
131218,constant,med
131219,constant,med
131220,constant,med
131221,often,med
131222,often,med
131223,often,med
131224,often,med
131225,often,med
131226,often,med
131227,often,med
131228,often,med
131229,often,med
131230,often,med
131231,often,med
131232,often,med
131233,often,med
131234,often,med
131235,often,med
131236,often,med
131237,often,med
131238,often,med
131239,often,med
131240,often,med
131241,often,med
131242,often,med
131243,often,med
131244,often,med
131245,occasional,med
131246,occasional,med
131247,occasional,med
131248,constant,med
131249,constant,med
131250,constant,med
131251,constant,med
131252,constant,med
131253,constant,med
131254,constant,med
131255,constant,med
131256,constant,med
131257,constant,med
131258,constant,med
131259,constant,med
131260,constant,med
131261,constant,med
131262,constant,med
131263,constant,med
131264,constant,med
131265,constant,med
131266,constant,med
131267,constant,med
131268,constant,med
131269,constant,med
131270,occasional,med
131271,occasional,med
131272,occasional,med
131273,occasional,med
131274,occasional,med
131275,occasional,med
131276,constant,med
131277,constant,med
131278,constant,med
131279,constant,med
131280,constant,med
131281,constant,med
131282,constant,med
131283,constant,med
131284,constant,med
131285,constant,med
131286,constant,med
131287,constant,med
131288,constant,med
131289,constant,med
131290,constant,med
131291,constant,med
131292,constant,med
131293,constant,med
131294,constant,med
131295,constant,med
131296,constant,med
131297,constant,med
131298,constant,med
131299,constant,med
131300,constant,med
131301,constant,med
131302,constant,med
131303,constant,med
131304,constant,med
131305,constant,med
131306,constant,med
131307,constant,med
131308,constant,med
131309,constant,med
131310,constant,med
131311,constant,med
131312,constant,med
131313,constant,med
131314,constant,med
131315,constant,med
131316,constant,med
131317,constant,med
131318,constant,med
131319,constant,med
131320,constant,med
131321,constant,med
131322,constant,med
131323,constant,med
131324,constant,med
131325,constant,med
131326,constant,med
131327,constant,med
131328,constant,med
131329,constant,med
131330,constant,med
131331,constant,med
131332,constant,med
131333,constant,med
131334,constant,med
131335,constant,med
131336,constant,med
131337,constant,med
131338,constant,med
131339,constant,med
131340,constant,med
131341,constant,med
131342,constant,med
131343,constant,med
131344,constant,med
131345,constant,med
131346,constant,med
131347,constant,med
131348,constant,med
131349,constant,med
131350,constant,med
131351,constant,med
131352,constant,med
131353,constant,med
131354,constant,med
131355,constant,med
131356,constant,med
131357,constant,med
131358,constant,med
131359,constant,med
131360,constant,med
131361,constant,med
131362,constant,med
131363,constant,med
131364,constant,med
131365,constant,med
131366,constant,med
131367,constant,med
131368,constant,med
131369,constant,med
131370,constant,med
131371,constant,med
131372,constant,med
131373,constant,med
131374,constant,med
131375,occasional,med
131376,often,med
131377,often,med
131378,often,med
131379,often,med
131380,often,med
131381,often,med
131382,often,med
131383,often,med
131384,often,med
131385,often,med
131386,often,med
131387,often,med
131388,often,med
131389,often,med
131390,often,med
131391,often,med
131392,often,med
131393,often,med
131394,constant,med
131395,constant,med
131396,constant,med
131397,constant,med
131398,constant,med
131399,constant,med
131400,constant,med
131401,constant,med
131402,constant,med
131403,constant,med
131404,constant,med
131405,constant,med
131406,constant,med
131407,constant,med
131408,constant,med
131409,occasional,med
131410,often,med
131411,constant,med
131412,constant,med
131413,occasional,med
131414,occasional,med
131415,occasional,med
131416,occasional,med
131417,occasional,med
131418,constant,med
131419,constant,med
131420,constant,med
131421,constant,med
131422,constant,med
131423,constant,med
131424,constant,med
131425,constant,med
131426,constant,med
131427,constant,med
131428,constant,med
131429,constant,med
131430,constant,med
131431,often,med
131432,often,med
131433,often,med
131434,often,med
131435,often,med
131436,often,med
131437,often,med
131438,often,med
131439,often,med
131440,often,med
131441,often,med
131442,often,med
131443,often,med
131444,often,med
131445,often,med
131446,often,med
131447,often,med
131448,occasional,med
131449,occasional,med
131450,occasional,med
131451,occasional,med
131452,occasional,med
131453,occasional,med
131454,occasional,med
131455,occasional,med
131456,occasional,med
131457,occasional,med
131458,occasional,med
131459,occasional,med
131460,occasional,med
131461,occasional,med
131462,occasional,med
131463,occasional,med
131464,occasional,med
131465,occasional,med
131466,occasional,med
131467,constant,med
131468,constant,med
131469,constant,med
131470,constant,med
131471,constant,med
131472,constant,med
131473,constant,med
131474,constant,med
131475,constant,med
131476,constant,med
131477,constant,med
131478,constant,med
131479,constant,med
131480,constant,med
131481,constant,med
131482,constant,med
131483,constant,med
131484,constant,med
131485,constant,med
131486,constant,med
131487,rare,med
131488,rare,med
131489,rare,med
131490,rare,med
131491,rare,med
131492,rare,med
131493,rare,med
131494,occasional,med
131495,constant,med
131496,constant,med
131497,constant,med
131498,constant,med
131499,constant,med
131500,often,med
131501,often,med
131502,often,med
131503,often,med
131504,often,med
131505,often,med
131506,often,med
131507,often,med
131508,often,med
131509,often,med
131510,often,med
131511,often,med
131512,often,med
131513,often,med
131514,constant,med
131515,constant,med
131516,constant,med
131517,constant,med
131518,constant,med
131519,constant,med
131520,constant,med
131521,constant,med
131522,constant,med
131523,constant,med
131524,constant,med
131525,constant,med
131526,constant,med
131527,constant,med
131528,rare,med
131529,constant,med
131530,constant,med
131531,constant,med
131532,constant,med
131533,constant,med
131534,constant,med
131535,constant,med
131536,constant,med
131537,constant,med
131538,constant,med
131539,constant,med
131540,occasional,med
131541,occasional,med
131542,occasional,med
131543,occasional,med
131544,occasional,med
131545,occasional,med
131546,occasional,med
131547,occasional,med
131548,occasional,med
131549,occasional,med
131550,occasional,med
131551,occasional,med
131552,occasional,med
131553,occasional,med
131554,occasional,med
131555,occasional,med
131556,occasional,med
131557,occasional,med
131558,occasional,med
131559,often,med
131560,often,med
131561,often,med
131562,often,med
131563,constant,med
131564,constant,med
131565,constant,med
131566,constant,med
131567,constant,med
131568,constant,med
131569,constant,med
131570,constant,med
131571,constant,med
131572,constant,med
131573,constant,med
131574,constant,med
131575,constant,med
131576,constant,med
131577,constant,med
131578,constant,med
131579,constant,med
131580,constant,med
131581,constant,med
131582,constant,med
131583,constant,med
131584,constant,med
131585,constant,med
131586,constant,med
131587,constant,med
131588,constant,med
131589,constant,med
131590,constant,med
131591,constant,med
131592,constant,med
131593,constant,med
131594,constant,med
131595,constant,med
131596,constant,med
131597,constant,med
131598,constant,med
131599,constant,med
131600,constant,med
131601,constant,med
131602,constant,med
131603,constant,med
131604,constant,med
131605,constant,med
131606,constant,med
131607,constant,med
131608,constant,med
131609,constant,med
131610,constant,med
131611,constant,med
131612,constant,med
131613,constant,med
131614,constant,med
131615,constant,med
131616,constant,med
131617,constant,med
131618,constant,med
131619,constant,med
131620,constant,med
131621,constant,med
131622,constant,med
131623,constant,med
131624,constant,med
131625,constant,med
131626,constant,med
131627,constant,med
131628,constant,med
131629,constant,med
131630,constant,med
131631,constant,med
131632,constant,med
131633,constant,med
131634,constant,med
131635,constant,med
131636,constant,med
131637,constant,med
131638,often,med
131639,often,med
131640,often,med
131641,constant,med
131642,constant,med
131643,constant,med
131644,constant,med
131645,constant,med
131646,constant,med
131647,constant,med
131648,constant,med
131649,constant,med
131650,constant,med
131651,constant,med
131652,constant,med
131653,constant,med
131654,constant,med
131655,constant,med
131656,constant,med
131657,constant,med
131658,constant,med
131659,constant,med
131660,constant,med
131661,constant,med
131662,constant,med
131663,constant,med
131664,constant,med
131665,constant,med
131666,constant,med
131667,constant,med
131668,constant,med
131669,constant,med
131670,constant,med
131671,constant,med
131672,constant,med
131673,constant,med
131674,constant,med
131675,constant,med
131676,constant,med
131677,constant,med
131678,constant,med
131679,constant,med
131680,constant,med
131681,constant,med
131682,constant,med
131683,constant,med
131684,constant,med
131685,constant,med
131686,constant,med
131687,constant,med
131688,constant,med
131689,constant,med
131690,constant,med
131691,constant,med
131692,constant,med
131693,constant,med
131694,constant,med
131695,constant,med
131696,constant,med
131697,occasional,med
131698,constant,med
131699,constant,med
131700,constant,med
131701,constant,med
131702,constant,med
131703,constant,med
131704,constant,med
131705,constant,med
131706,constant,med
131707,constant,med
131708,constant,med
131709,constant,med
131710,constant,med
131711,constant,med
131712,constant,med
131713,constant,med
131714,constant,med
131715,constant,med
131716,constant,med
131717,constant,med
131718,constant,med
131719,constant,med
131720,constant,med
131721,constant,med
131722,constant,med
131723,constant,med
131724,constant,med
131725,occasional,med
131726,constant,med
131727,constant,med
131728,constant,med
131729,constant,med
131730,constant,med
131731,constant,med
131732,constant,med
131733,often,med
131734,often,med
131735,often,med
131736,often,med
131737,often,med
131738,often,med
131739,often,med
131740,often,med
131741,constant,med
131742,constant,med
131743,constant,med
131744,constant,med
131745,constant,med
131746,constant,med
131747,constant,med
131748,constant,med
131749,constant,med
131750,constant,med
131751,constant,med
131752,constant,med
131753,constant,med
131754,constant,med
131755,constant,med
131756,constant,med
131757,constant,med
131758,constant,med
131759,constant,med
131760,constant,med
131761,constant,med
131762,constant,med
131763,constant,med
131764,constant,med
131765,constant,med
131766,constant,med
131767,constant,med
131768,constant,med
131769,constant,med
131770,constant,med
131771,constant,med
131772,constant,med
131773,constant,med
131774,constant,med
131775,constant,med
131776,constant,med
131777,constant,med
131778,constant,med
131779,constant,med
131780,constant,med
131781,constant,med
131782,constant,med
131783,constant,med
131784,constant,med
131785,constant,med
131786,constant,med
131787,constant,med
131788,constant,med
131789,constant,med
131790,constant,med
131791,constant,med
131792,constant,med
131793,constant,med
131794,constant,med
131795,constant,med
131796,constant,med
131797,constant,med
131798,constant,med
131799,constant,med
131800,constant,med
131801,constant,med
131802,constant,med
131803,constant,med
131804,constant,med
131805,constant,med
131806,constant,med
131807,constant,med
131808,constant,med
131809,constant,med
131810,constant,med
131811,constant,med
131812,constant,med
131813,constant,med
131814,constant,med
131815,constant,med
131816,constant,med
131817,constant,med
131818,constant,med
131819,constant,med
131820,constant,med
131821,constant,med
131822,constant,med
131823,constant,med
131824,constant,med
131825,constant,med
131826,constant,med
131827,constant,med
131828,constant,med
131829,constant,med
131830,constant,med
131831,constant,med
131832,constant,med
131833,constant,med
131834,constant,med
131835,constant,med
131836,constant,med
131837,constant,med
131838,constant,med
131839,constant,med
131840,constant,med
131841,occasional,med
131842,occasional,med
131843,constant,med
131844,constant,med
131845,constant,med
131846,constant,med
131847,constant,med
131848,constant,med
131849,constant,med
131850,constant,med
131851,constant,med
131852,constant,med
131853,constant,med
131854,constant,med
131855,constant,med
131856,constant,med
131857,constant,med
131858,constant,med
131859,constant,med
131860,constant,med
131861,constant,med
131862,constant,med
131863,constant,med
131864,constant,med
131865,constant,med
131866,constant,med
131867,often,med
131868,often,med
131869,often,med
131870,often,med
131871,often,med
131872,often,med
131873,often,med
131874,often,med
131875,often,med
131876,often,med
131877,often,med
131878,often,med
131879,often,med
131880,often,med
131881,often,med
131882,often,med
131883,often,med
131884,often,med
131885,constant,med
131886,constant,med
131887,constant,med
131888,constant,med
131889,constant,med
131890,constant,med
131891,constant,med
131892,constant,med
131893,constant,med
131894,constant,med
131895,constant,med
131896,constant,med
131897,constant,med
131898,constant,med
131899,constant,med
131900,constant,med
131901,constant,med
131902,constant,med
131903,constant,med
131904,constant,med
131905,constant,med
131906,constant,med
131907,constant,med
131908,constant,med
131909,constant,med
131910,constant,med
131911,constant,med
131912,constant,med
131913,constant,med
131914,constant,med
131915,constant,med
131916,constant,med
131917,constant,med
131918,constant,med
131919,constant,med
131920,constant,med
131921,constant,med
131922,constant,med
131923,constant,med
131924,constant,med
131925,constant,med
131926,constant,med
131927,constant,med
131928,constant,med
131929,constant,med
131930,constant,med
131931,constant,med
131932,constant,med
131933,constant,med
131934,constant,med
131935,constant,med
131936,constant,med
131937,constant,med
131938,constant,med
131939,constant,med
131940,constant,med
131941,constant,med
131942,constant,med
131943,constant,med
131944,constant,med
131945,constant,med
131946,constant,med
131947,constant,med
131948,constant,med
131949,constant,med
131950,constant,med
131951,constant,med
131952,often,med
131953,often,med
131954,often,med
131955,often,med
131956,often,med
131957,often,med
131958,constant,med
131959,constant,med
131960,constant,med
131961,constant,med
131962,constant,med
131963,constant,med
131964,constant,med
131965,constant,med
131966,constant,med
131967,constant,med
131968,constant,med
131969,constant,med
131970,constant,med
131971,constant,med
131972,constant,med
131973,constant,med
131974,constant,med
131975,constant,med
131976,constant,med
131977,constant,med
131978,constant,med
131979,constant,med
131980,constant,med
131981,constant,med
131982,constant,med
131983,constant,med
131984,constant,med
131985,constant,med
131986,constant,med
131987,constant,med
131988,constant,med
131989,constant,med
131990,constant,med
131991,constant,med
131992,constant,med
131993,constant,med
131994,constant,med
131995,constant,med
131996,constant,med
131997,constant,med
131998,constant,med
131999,constant,med
132000,constant,med
132001,constant,med
132002,constant,med
132003,constant,med
132004,often,med
132005,often,med
132006,often,med
132007,often,med
132008,often,med
132009,often,med
132010,often,med
132011,often,med
132012,often,med
132013,constant,med
132014,constant,med
132015,constant,med
132016,constant,med
132017,constant,med
132018,occasional,med
132019,occasional,med
132020,occasional,med
132021,occasional,med
132022,occasional,med
132023,occasional,med
132024,occasional,med
132025,occasional,med
132026,occasional,med
132027,occasional,med
132028,occasional,med
132029,occasional,med
132030,occasional,med
132031,occasional,med
132032,occasional,med
132033,occasional,med
132034,constant,med
132035,constant,med
132036,constant,med
132037,constant,med
132038,constant,med
132039,constant,med
132040,constant,med
132041,constant,med
132042,constant,med
132043,constant,med
132044,constant,med
132045,constant,med
132046,constant,med
132047,constant,med
132048,constant,med
132049,constant,med
132050,constant,med
132051,constant,med
132052,constant,med
132053,constant,med
132054,constant,med
132055,constant,med
132056,constant,med
132057,constant,med
132058,constant,med
132059,constant,med
132060,constant,med
132061,constant,med
132062,constant,med
132063,constant,med
132064,constant,med
132065,constant,med
132066,constant,med
132067,constant,med
132068,constant,med
132069,constant,med
132070,constant,med
132071,constant,med
132072,constant,med
132073,constant,med
132074,constant,med
132075,constant,med
132076,constant,med
132077,constant,med
132078,constant,med
132079,constant,med
132080,constant,med
132081,constant,med
132082,constant,med
132083,constant,med
132084,constant,med
132085,constant,med
132086,constant,med
132087,constant,med
132088,constant,med
132089,constant,med
132090,constant,med
132091,constant,med
132092,constant,med
132093,constant,med
132094,constant,med
132095,constant,med
132096,constant,med
132097,constant,med
132098,constant,med
132099,constant,med
132100,constant,med
132101,constant,med
132102,constant,med
132103,constant,med
132104,constant,med
132105,constant,med
132106,constant,med
132107,constant,med
132108,constant,med
132109,constant,med
132110,constant,med
132111,constant,med
132112,constant,med
132113,constant,med
132114,constant,med
132115,constant,med
132116,constant,med
132117,constant,med
132118,constant,med
132119,constant,med
132120,constant,med
132121,constant,med
132122,constant,med
132123,constant,med
132124,constant,med
132125,constant,med
132126,constant,med
132127,constant,med
132128,constant,med
132129,constant,med
132130,constant,med
132131,constant,med
132132,constant,med
132133,constant,med
132134,constant,med
132135,constant,med
132136,constant,med
132137,constant,med
132138,constant,med
132139,often,med
132140,constant,med
132141,constant,med
132142,constant,med
132143,constant,med
132144,constant,med
132145,constant,med
132146,constant,med
132147,constant,med
132148,constant,med
132149,constant,med
132150,constant,med
132151,constant,med
132152,often,med
132153,often,med
132154,often,med
132155,often,med
132156,often,med
132157,constant,med
132158,constant,med
132159,constant,med
132160,constant,med
132161,constant,med
132162,constant,med
132163,constant,med
132164,constant,med
132165,constant,med
132166,constant,med
132167,constant,med
132168,constant,med
132169,constant,med
132170,occasional,med
132171,occasional,med
132172,occasional,med
132173,constant,med
132174,constant,med
132175,constant,med
132176,constant,med
132177,constant,med
132178,constant,med
132179,constant,med
132180,constant,med
132181,constant,med
132182,constant,med
132183,constant,med
132184,constant,med
132185,constant,med
132186,constant,med
132187,constant,med
132188,constant,med
132189,constant,med
132190,constant,med
132191,constant,med
132192,constant,med
132193,constant,med
132194,constant,med
132195,constant,med
132196,constant,med
132197,constant,med
132198,constant,med
132199,constant,med
132200,constant,med
132201,constant,med
132202,constant,med
132203,constant,med
132204,constant,med
132205,constant,med
132206,constant,med
132207,constant,med
132208,constant,med
132209,constant,med
132210,constant,med
132211,constant,med
132212,constant,med
132213,constant,med
132214,constant,med
132215,constant,med
132216,constant,med
132217,constant,med
132218,constant,med
132219,constant,med
132220,constant,med
132221,constant,med
132222,constant,med
132223,constant,med
132224,constant,med
132225,constant,med
132226,constant,med
132227,constant,med
132228,constant,med
132229,constant,med
132230,constant,med
132231,constant,med
132232,constant,med
132233,constant,med
132234,constant,med
132235,constant,med
132236,constant,med
132237,constant,med
132238,constant,med
132239,constant,med
132240,constant,med
132241,constant,med
132242,constant,med
132243,constant,med
132244,constant,med
132245,constant,med
132246,constant,med
132247,constant,med
132248,constant,med
132249,constant,med
132250,constant,med
132251,constant,med
132252,constant,med
132253,constant,med
132254,constant,med
132255,constant,med
132256,constant,med
132257,constant,med
132258,constant,med
132259,constant,med
132260,constant,med
132261,constant,med
132262,constant,med
132263,constant,med
132264,constant,med
132265,constant,med
132266,constant,med
132267,constant,med
132268,constant,med
132269,constant,med
132270,constant,med
132271,constant,med
132272,constant,med
132273,constant,med
132274,constant,med
132275,constant,med
132276,constant,med
132277,constant,med
132278,constant,med
132279,constant,med
132280,rare,med
132281,rare,med
132282,rare,med
132283,rare,med
132284,rare,med
132285,rare,med
132286,rare,med
132287,rare,med
132288,rare,med
132289,rare,med
132290,rare,med
132291,rare,med
132292,rare,med
132293,rare,med
132294,often,med
132295,often,med
132296,occasional,med
132297,constant,med
132298,constant,med
132299,constant,med
132300,constant,med
132301,constant,med
132302,constant,med
132303,constant,med
132304,constant,med
132305,constant,med
132306,constant,med
132307,constant,med
132308,constant,med
132309,constant,med
132310,constant,med
132311,constant,med
132312,constant,med
132313,constant,med
132314,constant,med
132315,constant,med
132316,constant,med
132317,constant,med
132318,constant,med
132319,constant,med
132320,constant,med
132321,constant,med
132322,constant,med
132323,constant,med
132324,constant,med
132325,occasional,med
132326,occasional,med
132327,constant,med
132328,constant,med
132329,constant,med
132330,constant,med
132331,constant,med
132332,constant,med
132333,constant,med
132334,constant,med
132335,constant,med
132336,constant,med
132337,constant,med
132338,constant,med
132339,constant,med
132340,constant,med
132341,constant,med
132342,constant,med
132343,constant,med
132344,constant,med
132345,constant,med
132346,constant,med
132347,constant,med
132348,constant,med
132349,constant,med
132350,constant,med
132351,constant,med
132352,constant,med
132353,constant,med
132354,constant,med
132355,constant,med
132356,constant,med
132357,constant,med
132358,constant,med
132359,constant,med
132360,constant,med
132361,constant,med
132362,constant,med
132363,constant,med
132364,constant,med
132365,constant,med
132366,constant,med
132367,constant,med
132368,constant,med
132369,constant,med
132370,constant,med
132371,constant,med
132372,constant,med
132373,constant,med
132374,constant,med
132375,constant,med
132376,constant,med
132377,constant,med
132378,constant,med
132379,constant,med
132380,constant,med
132381,constant,med
132382,constant,med
132383,constant,med
132384,constant,med
132385,constant,med
132386,constant,med
132387,constant,med
132388,constant,med
132389,constant,med
132390,constant,med
132391,constant,med
132392,constant,med
132393,constant,med
132394,constant,med
132395,constant,med
132396,constant,med
132397,constant,med
132398,constant,med
132399,constant,med
132400,constant,med
132401,constant,med
132402,constant,med
132403,constant,med
132404,constant,med
132405,constant,med
132406,constant,med
132407,often,med
132408,constant,med
132409,constant,med
132410,often,med
132411,often,med
132412,often,med
132413,often,med
132414,often,med
132415,constant,med
132416,constant,med
132417,constant,med
132418,constant,med
132419,constant,med
132420,constant,med
132421,constant,med
132422,constant,med
132423,constant,med
132424,constant,med
132425,constant,med
132426,constant,med
132427,constant,med
132428,constant,med
132429,constant,med
132430,constant,med
132431,constant,med
132432,constant,med
132433,constant,med
132434,constant,med
132435,constant,med
132436,constant,med
132437,constant,med
132438,constant,med
132439,constant,med
132440,constant,med
132441,constant,med
132442,constant,med
132443,constant,med
132444,constant,med
132445,constant,med
132446,constant,med
132447,constant,med
132448,constant,med
132449,constant,med
132450,constant,med
132451,constant,med
132452,constant,med
132453,occasional,med
132454,occasional,med
132455,occasional,med
132456,occasional,med
132457,often,med
132458,constant,med
132459,constant,med
132460,constant,med
132461,constant,med
132462,constant,med
132463,constant,med
132464,constant,med
132465,constant,med
132466,constant,med
132467,constant,med
132468,constant,med
132469,constant,med
132470,constant,med
132471,constant,med
132472,constant,med
132473,constant,med
